0,0.0013,0.0009676186600700021,0
10000,19.2544,-33.89621353149414,18
20000,19.417,-37.80386734008789,15
30000,19.4616,-40.80173873901367,21
40000,19.4249,-38.07679748535156,14
50000,19.5002,-39.82136535644531,25
60000,19.4865,-38.67013168334961,16
70000,19.4713,-40.131351470947266,17
80000,19.5059,-39.780982971191406,15
90000,19.5313,-41.493736267089844,20
100000,19.5055,-40.53819274902344,18
110000,19.4993,-40.588951110839844,20
120000,19.4587,-39.17909240722656,14
130000,19.4396,-38.698970794677734,12
140000,19.4679,-39.55354309082031,22
150000,19.4128,-37.36420822143555,16
160000,19.49,-39.40821075439453,24
170000,19.4176,-38.39091110229492,19
180000,19.5448,-40.67093276977539,12
190000,19.6274,-45.225128173828125,14
200000,19.8158,-46.46040725708008,19
210000,19.8778,-49.88413619995117,22
220000,19.8528,-46.538944244384766,13
230000,19.9479,-50.96477508544922,27
240000,19.9104,-48.07746124267578,18
250000,19.9656,-50.855709075927734,20
260000,20.063,-53.364723205566406,14
270000,20.0504,-50.87796401977539,30
280000,20.0115,-52.23522186279297,18
290000,19.9676,-50.82526779174805,20
300000,20.0909,-53.992156982421875,21
310000,20.0645,-53.62519836425781,17
320000,20.035,-52.13006591796875,18
330000,19.9537,-48.41345977783203,18
340000,19.9089,-50.43289566040039,21
350000,20.0543,-51.397090911865234,28
360000,19.9653,-47.777198791503906,22
370000,20.0867,-55.48468017578125,20
380000,20.1167,-54.138206481933594,25
390000,20.0614,-54.44903564453125,23
400000,20.2652,-54.71080780029297,38
410000,20.0919,-53.474761962890625,21
420000,20.1304,-54.289764404296875,39
430000,20.1871,-55.460182189941406,25
440000,20.2229,-56.13199996948242,25
450000,20.1276,-54.04294204711914,24
460000,20.2072,-55.74156188964844,26
470000,20.2903,-57.83169937133789,26
480000,20.2137,-54.62691116333008,30
490000,20.2314,-57.791080474853516,26
500000,20.2221,-54.552330017089844,25
510000,20.2621,-56.377925872802734,23
520000,20.3017,-55.8050422668457,49
530000,20.135,-55.74443817138672,33
540000,20.272,-56.34119415283203,36
550000,20.2729,-55.61061096191406,47
560000,20.0436,-52.39529037475586,18
570000,20.1993,-56.461360931396484,26
580000,20.2043,-56.016841888427734,20
590000,20.1816,-55.848567962646484,25
600000,20.2108,-53.84588623046875,26
610000,20.2787,-57.49161148071289,34
620000,20.1818,-54.67169952392578,20
630000,20.3385,-58.74744415283203,22
640000,20.2821,-57.81508255004883,31
650000,20.245,-57.211055755615234,22
660000,20.2791,-56.72806167602539,27
670000,20.3274,-56.337318420410156,30
680000,20.3361,-57.561126708984375,30
690000,20.348,-58.08260726928711,43
700000,20.3624,-58.75956726074219,33
710000,20.3285,-58.40928649902344,39
720000,20.3092,-57.175811767578125,30
730000,20.3162,-58.28739929199219,32
740000,20.178,-56.41755676269531,29
750000,20.2842,-58.0556755065918,32
760000,20.3355,-57.81925582885742,32
770000,20.2392,-58.41110610961914,26
780000,20.3748,-60.63117980957031,37
790000,20.3459,-58.875457763671875,28
800000,20.2861,-57.442726135253906,32
810000,20.294,-56.80835723876953,43
820000,20.3596,-59.118282318115234,34
830000,20.3349,-58.12786865234375,21
840000,20.2803,-56.65260696411133,22
850000,20.3623,-59.160369873046875,27
860000,20.27,-56.10563659667969,30
870000,20.2901,-57.033226013183594,27
880000,20.4283,-59.792030334472656,20
890000,20.3327,-59.97867965698242,33
900000,20.3147,-58.66814422607422,37
910000,20.4052,-58.96958923339844,49
920000,20.432,-60.10205078125,33
930000,20.3593,-58.72319412231445,22
940000,20.3607,-59.75251770019531,29
950000,20.4025,-60.233619689941406,26
960000,20.3555,-59.67433166503906,33
970000,20.354,-57.746395111083984,32
980000,20.3503,-59.59144973754883,42
990000,20.4043,-60.032318115234375,20
