0,0.0013,0.004552002530544996,0
10000,19.2059,-32.54583740234375,10
20000,19.1773,-32.6872673034668,12
30000,19.227,-35.04154968261719,17
40000,19.3564,-36.85281753540039,12
50000,19.2599,-36.643043518066406,6
60000,19.2489,-36.132102966308594,13
70000,19.2621,-36.79012680053711,16
80000,19.511,-41.59635543823242,14
90000,19.6521,-44.61934280395508,16
100000,19.7743,-45.7087287902832,21
110000,19.7724,-44.79890823364258,18
120000,19.8058,-46.96291732788086,23
130000,19.754,-45.30862045288086,19
140000,19.9394,-48.998775482177734,21
150000,19.8335,-47.71660614013672,19
160000,19.844,-46.61193084716797,24
170000,19.9004,-48.96884536743164,17
180000,19.8911,-46.81221389770508,25
190000,19.7566,-45.69541931152344,23
200000,19.8454,-47.98704147338867,23
210000,20.0206,-50.131385803222656,24
220000,19.9478,-48.84482955932617,23
230000,20.0299,-50.807769775390625,25
240000,19.9387,-50.25729751586914,28
250000,20.0021,-50.757381439208984,20
260000,19.9683,-50.01688766479492,16
270000,19.9928,-50.58173751831055,18
280000,20.0492,-51.2716178894043,26
290000,20.0245,-49.93046951293945,22
300000,20.0162,-51.51680374145508,19
310000,19.9611,-47.89985275268555,26
320000,20.0516,-50.59711456298828,27
330000,19.9368,-50.30911636352539,22
340000,19.9997,-53.651851654052734,13
350000,19.9763,-51.19232177734375,16
360000,20.0501,-52.44348907470703,30
370000,20.0399,-49.32624435424805,18
380000,20.115,-50.797672271728516,26
390000,20.0996,-52.640342712402344,29
400000,20.2108,-53.46528625488281,25
410000,20.1507,-54.23311996459961,27
420000,20.1073,-51.697513580322266,24
430000,20.172,-54.245689392089844,22
440000,20.2042,-54.98365020751953,32
450000,20.1667,-52.400360107421875,14
460000,20.1811,-54.469276428222656,25
470000,20.1694,-54.64384841918945,25
480000,20.1032,-51.90951156616211,16
490000,20.2761,-56.08845138549805,27
500000,20.2096,-55.06106948852539,23
510000,20.3617,-57.991668701171875,30
520000,20.2323,-53.18902587890625,24
530000,20.2792,-55.31303024291992,29
540000,20.2795,-56.686344146728516,21
550000,20.267,-56.04411697387695,27
560000,20.2104,-54.0059700012207,24
570000,20.2951,-56.373138427734375,26
580000,20.214,-55.372257232666016,15
590000,20.2631,-54.779823303222656,19
600000,19.9414,-49.37918472290039,26
610000,20.2928,-58.057350158691406,23
620000,20.3056,-56.98653030395508,21
630000,20.3046,-57.54867935180664,22
640000,20.2122,-54.33795166015625,29
650000,20.2215,-55.65432357788086,17
660000,20.2956,-57.73724365234375,31
670000,20.3229,-56.15618133544922,21
680000,20.2505,-56.316829681396484,32
690000,20.2329,-55.667137145996094,29
700000,20.2651,-55.413448333740234,30
710000,20.2695,-54.05281066894531,18
720000,20.3331,-56.60269546508789,24
730000,20.2425,-56.00148010253906,23
740000,20.3642,-58.746551513671875,18
750000,20.2478,-56.081504821777344,31
760000,20.3474,-57.13996124267578,30
770000,20.3108,-56.38451385498047,20
780000,20.3155,-58.69100570678711,24
790000,20.2586,-56.16651916503906,27
800000,20.1771,-55.44276428222656,23
810000,20.3074,-57.76862335205078,18
820000,20.2247,-55.273311614990234,13
830000,20.303,-56.13178253173828,31
840000,20.3843,-57.879451751708984,24
850000,20.3039,-57.51713180541992,27
860000,20.2828,-56.21781921386719,23
870000,20.1603,-54.11100769042969,29
880000,20.3071,-55.68693923950195,27
890000,20.1958,-54.94858932495117,20
900000,20.3136,-56.87812042236328,24
910000,20.3623,-57.750579833984375,30
920000,20.2,-55.00446701049805,19
930000,20.2865,-55.884029388427734,24
940000,20.3063,-57.163448333740234,23
950000,20.3227,-57.863426208496094,25
960000,20.3679,-59.34113693237305,24
970000,20.3816,-57.9479866027832,27
980000,20.4436,-59.93923568725586,24
990000,20.254,-54.27505111694336,33
