0,0.0023,-0.002921682083979249,0
10000,19.6699,-43.2467041015625,23
20000,20.0035,-51.12727737426758,26
30000,19.9724,-52.05473327636719,20
40000,19.9782,-53.10941696166992,22
50000,20.0367,-51.50611114501953,22
60000,20.0169,-53.619468688964844,23
70000,20.0384,-53.71546936035156,26
80000,20.0068,-52.01872634887695,25
90000,20.077,-53.649330139160156,28
100000,19.9587,-49.964576721191406,19
110000,20.0197,-51.796512603759766,21
120000,20.0504,-53.294273376464844,17
130000,20.1198,-53.84759521484375,28
140000,20.2516,-56.91025161743164,17
150000,20.2665,-58.988712310791016,25
160000,20.3624,-59.03410720825195,31
170000,20.3566,-60.055179595947266,29
180000,20.4823,-62.00971221923828,26
190000,20.438,-62.63453674316406,17
200000,20.4854,-64.17914581298828,27
210000,20.4617,-61.8069953918457,27
220000,20.483,-60.65340805053711,26
230000,20.5168,-62.61090087890625,29
240000,20.4419,-60.20705032348633,24
250000,20.4729,-63.569000244140625,21
260000,20.4298,-61.810237884521484,31
270000,20.5823,-63.94019317626953,29
280000,20.4282,-62.5811767578125,32
290000,20.5257,-64.2532958984375,28
300000,20.6023,-64.92843627929688,29
310000,20.3949,-60.930057525634766,17
320000,20.4783,-63.925987243652344,32
330000,20.4453,-59.91666793823242,35
340000,20.4586,-62.577850341796875,27
350000,20.5213,-61.744686126708984,42
360000,20.5076,-64.25495147705078,28
370000,20.5104,-63.78173828125,34
380000,20.6729,-65.68865966796875,32
390000,20.6751,-67.11409759521484,39
400000,20.7547,-68.29895782470703,38
410000,20.6631,-64.98919677734375,36
420000,20.6649,-66.03692626953125,29
430000,20.5891,-66.0181655883789,30
440000,20.766,-68.85726928710938,42
450000,20.8256,-70.34137725830078,47
460000,20.7971,-69.24011993408203,33
470000,20.775,-70.45843505859375,29
480000,20.8648,-70.7472152709961,43
490000,20.8493,-69.44525909423828,31
500000,20.8111,-70.2059555053711,44
510000,20.738,-67.51004028320312,35
520000,20.8291,-68.7099838256836,37
530000,20.7919,-72.55071258544922,31
540000,20.7635,-68.62693786621094,39
550000,20.7828,-69.1473388671875,28
560000,20.754,-70.05245971679688,28
570000,20.7948,-66.72332763671875,33
580000,20.8311,-69.79750061035156,44
590000,20.7049,-68.58673858642578,31
600000,20.7725,-68.93560791015625,29
610000,20.8216,-69.83924102783203,34
620000,20.8389,-71.37017059326172,37
630000,20.7055,-66.57079315185547,46
640000,20.7586,-69.66931915283203,29
650000,20.8956,-72.05625915527344,29
660000,20.8282,-69.90104675292969,35
670000,20.8226,-68.98495483398438,37
680000,20.8337,-69.20780181884766,35
690000,20.8349,-70.3590087890625,46
700000,20.8277,-70.1113510131836,39
710000,20.8728,-71.31360626220703,42
720000,20.8873,-71.30695343017578,33
730000,20.8251,-69.40640258789062,27
740000,20.7762,-72.03437042236328,35
750000,20.843,-72.20352935791016,48
760000,20.7963,-69.45817565917969,39
770000,20.7583,-70.66468811035156,31
780000,20.855,-70.68545532226562,41
790000,20.9508,-71.27611541748047,53
800000,20.9332,-71.88365173339844,43
810000,20.9042,-71.2695541381836,48
820000,20.876,-71.2633285522461,38
830000,20.8996,-72.2367935180664,43
840000,20.9129,-71.94817352294922,49
850000,20.9369,-71.23653411865234,51
860000,20.7519,-68.74740600585938,35
870000,20.7823,-68.8893051147461,34
880000,20.8535,-70.7581787109375,40
890000,20.9329,-73.25001525878906,36
900000,20.9636,-74.9747314453125,38
910000,21.003,-72.81983184814453,47
920000,20.9049,-73.38740539550781,55
930000,20.9186,-73.2930908203125,53
940000,20.9351,-71.30592346191406,44
950000,20.8891,-70.5011978149414,33
960000,20.9593,-73.48334503173828,57
970000,20.9125,-72.24006652832031,43
980000,21.0295,-73.94477844238281,58
990000,20.9487,-73.25260925292969,47
