0,0.0011,0.0024382881820201874,0
10000,18.7896,-24.10737419128418,8
20000,19.0561,-31.88815689086914,16
30000,19.1004,-34.589290618896484,16
40000,19.0937,-32.902374267578125,13
50000,19.006,-31.227825164794922,18
60000,19.0481,-31.33107566833496,14
70000,19.1284,-32.139617919921875,15
80000,19.2858,-37.62830352783203,9
90000,19.3278,-36.642208099365234,18
100000,19.3858,-38.50715255737305,11
110000,19.3372,-38.74089813232422,12
120000,19.3293,-37.52978515625,14
130000,19.2335,-34.24388122558594,20
140000,19.1622,-31.64613151550293,13
150000,19.382,-38.51210021972656,21
160000,19.5211,-41.496829986572266,27
170000,19.6532,-45.88019561767578,13
180000,19.8384,-47.153236389160156,11
190000,19.8527,-49.08424377441406,18
200000,19.8843,-48.89653396606445,16
210000,19.8443,-48.62300491333008,18
220000,20.0385,-50.59538269042969,23
230000,20.0521,-51.39728546142578,29
240000,19.9016,-49.979488372802734,12
250000,19.9372,-50.11473083496094,20
260000,20.1955,-55.58596420288086,29
270000,19.9024,-50.086204528808594,17
280000,20.2983,-57.39052963256836,28
290000,20.3788,-59.210670471191406,25
300000,20.2377,-55.85590744018555,21
310000,20.1885,-54.716712951660156,22
320000,20.4661,-61.81553268432617,37
330000,20.4814,-62.75295639038086,24
340000,20.6277,-64.57292175292969,31
350000,20.5014,-62.00077438354492,24
360000,20.3077,-59.55418014526367,28
370000,20.4224,-59.19853210449219,30
380000,20.3957,-60.78623580932617,32
390000,20.364,-59.70808029174805,29
400000,20.3214,-57.852237701416016,25
410000,20.3464,-57.8070068359375,34
420000,20.4696,-60.40629959106445,34
430000,20.4691,-59.931793212890625,14
440000,20.1407,-54.300662994384766,22
450000,20.418,-61.60628890991211,28
460000,20.3651,-60.49439239501953,24
470000,20.4748,-62.7476921081543,29
480000,20.5043,-61.59071731567383,25
490000,20.439,-61.03858184814453,17
500000,20.1557,-54.14183044433594,24
510000,20.1081,-53.02098846435547,29
520000,19.989,-49.45841598510742,22
530000,20.1846,-54.90183639526367,30
540000,20.4159,-60.53855514526367,26
550000,20.1722,-56.6599235534668,25
560000,20.1509,-53.961055755615234,22
570000,20.0849,-51.971370697021484,18
580000,19.8377,-46.948970794677734,17
590000,19.5574,-43.07144546508789,9
600000,19.4722,-38.3416633605957,22
610000,19.6018,-41.99190139770508,14
620000,20.0006,-50.321529388427734,20
630000,20.2617,-56.897499084472656,32
640000,20.0836,-53.365936279296875,16
650000,20.1674,-54.95917510986328,27
660000,19.869,-49.72093963623047,13
670000,20.0997,-54.32417678833008,24
680000,20.0175,-51.47539520263672,19
690000,20.0832,-53.70541763305664,27
700000,20.2001,-57.041404724121094,29
710000,20.022,-50.6717643737793,26
720000,20.0912,-54.695350646972656,26
730000,20.0293,-50.1986083984375,22
740000,20.118,-54.31894302368164,17
750000,20.3293,-58.6682243347168,24
760000,20.01,-51.6214714050293,19
770000,20.1074,-52.340518951416016,19
780000,20.3885,-59.531898498535156,23
790000,20.1548,-55.82234191894531,18
800000,20.2736,-57.4109992980957,27
810000,20.4005,-61.08177947998047,29
820000,20.3251,-58.06828689575195,27
830000,20.3512,-59.6938362121582,18
840000,20.4442,-60.71894454956055,20
850000,20.5915,-63.61067581176758,21
860000,20.5781,-63.887001037597656,37
870000,20.5237,-60.6054573059082,31
880000,20.5133,-62.3889045715332,35
890000,20.3506,-58.41950607299805,29
900000,20.39,-60.45123291015625,28
910000,20.3342,-58.87104415893555,18
920000,20.3693,-59.225799560546875,29
930000,20.403,-62.68041229248047,30
940000,20.3826,-59.39027404785156,27
950000,20.3434,-60.49123764038086,24
960000,20.3104,-59.49433135986328,26
970000,20.4144,-59.54191207885742,20
980000,20.4698,-62.57234191894531,20
990000,20.3977,-59.95414352416992,22
